C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_38_826.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_38_826.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_38_826.jpg,0,0.8408397,0,1.46862
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_38_896.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_38_896.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_38_896.jpg,0,1,0,2.109632
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_38_968.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_38_968.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_38_968.jpg,-0.15,1,0,3.045577
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_39_048.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_39_048.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_39_048.jpg,0,1,0,3.975158
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_39_121.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_39_121.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_39_121.jpg,0,1,0,4.67618
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_39_192.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_39_192.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_39_192.jpg,0,1,0,5.604345
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_39_263.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_39_263.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_39_263.jpg,0,1,0,6.525396
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_39_337.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_39_337.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_39_337.jpg,0,1,0,7.211489
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_39_406.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_39_406.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_39_406.jpg,0,1,0,8.12005
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_39_474.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_39_474.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_39_474.jpg,0,1,0,8.796844
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_39_543.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_39_543.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_39_543.jpg,0,1,0,9.693049
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_39_614.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_39_614.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_39_614.jpg,0,1,0,10.36057
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_39_684.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_39_684.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_39_684.jpg,-0.15,1,0,11.23829
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_39_755.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_39_755.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_39_755.jpg,-0.3,1,0,11.98077
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_39_833.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_39_833.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_39_833.jpg,0,1,0,12.85906
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_39_925.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_39_925.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_39_925.jpg,0,1,0,13.65871
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_39_996.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_39_996.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_39_996.jpg,0,1,0,14.54691
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_40_084.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_40_084.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_40_084.jpg,0,1,0,15.35192
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_40_152.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_40_152.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_40_152.jpg,0,1,0,16.25221
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_40_225.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_40_225.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_40_225.jpg,0,1,0,17.08258
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_40_300.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_40_300.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_40_300.jpg,0,1,0,17.49583
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_40_376.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_40_376.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_40_376.jpg,0,1,0,18.51364
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_40_453.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_40_453.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_40_453.jpg,-0.2,1,0,19.28041
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_40_527.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_40_527.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_40_527.jpg,0,1,0,20.07392
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_40_597.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_40_597.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_40_597.jpg,0,1,0,20.58973
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_40_673.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_40_673.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_40_673.jpg,0,1,0,21.47477
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_40_760.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_40_760.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_40_760.jpg,0,1,0,22.2322
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_40_829.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_40_829.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_40_829.jpg,0,1,0,23.00959
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_40_901.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_40_901.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_40_901.jpg,0,1,0,23.59936
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_40_972.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_40_972.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_40_972.jpg,-0.15,1,0,24.36547
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_41_053.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_41_053.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_41_053.jpg,-0.35,1,0,25.07201
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_41_126.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_41_126.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_41_126.jpg,0,1,0,25.79553
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_41_206.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_41_206.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_41_206.jpg,0,1,0,26.55009
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_41_282.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_41_282.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_41_282.jpg,0,1,0,27.11429
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_41_358.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_41_358.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_41_358.jpg,0,1,0,27.86199
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_41_433.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_41_433.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_41_433.jpg,0,1,0,28.60396
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_41_520.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_41_520.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_41_520.jpg,0,1,0,29.33996
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_41_609.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_41_609.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_41_609.jpg,0.1,1,0,30.18294
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_41_690.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_41_690.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_41_690.jpg,0,1,0,30.1908
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_41_771.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_41_771.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_41_771.jpg,0,1,0,30.1899
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_41_849.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_41_849.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_41_849.jpg,0,1,0,30.18995
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_41_924.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_41_924.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_41_924.jpg,0,1,0,30.18998
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_41_998.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_41_998.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_41_998.jpg,0,1,0,30.18995
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_42_078.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_42_078.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_42_078.jpg,0,1,0,30.18998
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_42_153.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_42_153.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_42_153.jpg,0,1,0,30.18995
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_42_229.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_42_229.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_42_229.jpg,0,1,0,30.18996
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_42_305.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_42_305.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_42_305.jpg,0,1,0,30.18995
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_42_381.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_42_381.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_42_381.jpg,0,1,0,30.18996
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_42_454.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_42_454.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_42_454.jpg,0,1,0,30.18995
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_42_528.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_42_528.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_42_528.jpg,0,1,0,30.18997
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_42_604.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_42_604.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_42_604.jpg,0,1,0,30.18995
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_42_684.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_42_684.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_42_684.jpg,0,1,0,30.18995
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_42_764.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_42_764.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_42_764.jpg,0,1,0,30.18993
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_42_855.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_42_855.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_42_855.jpg,0,1,0,30.18997
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_42_945.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_42_945.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_42_945.jpg,0,1,0,30.18996
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_43_024.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_43_024.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_43_024.jpg,0,1,0,30.18993
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_43_103.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_43_103.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_43_103.jpg,0,1,0,30.18994
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_43_181.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_43_181.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_43_181.jpg,0,1,0,30.18997
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_43_256.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_43_256.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_43_256.jpg,0,1,0,30.18994
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_43_335.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_43_335.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_43_335.jpg,0,1,0,30.18994
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_43_412.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_43_412.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_43_412.jpg,0,1,0,30.18997
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_43_487.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_43_487.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_43_487.jpg,0,1,0,30.18995
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_43_564.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_43_564.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_43_564.jpg,0,1,0,30.18997
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_43_642.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_43_642.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_43_642.jpg,0,1,0,30.18996
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_43_719.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_43_719.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_43_719.jpg,0,1,0,30.18996
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_43_800.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_43_800.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_43_800.jpg,0,1,0,30.18995
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_43_878.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_43_878.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_43_878.jpg,0,1,0,30.18997
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_43_953.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_43_953.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_43_953.jpg,0,1,0,30.18994
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_44_033.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_44_033.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_44_033.jpg,0,1,0,30.18995
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_44_120.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_44_120.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_44_120.jpg,0,1,0,30.18994
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_44_198.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_44_198.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_44_198.jpg,0,1,0,30.18996
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_44_281.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_44_281.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_44_281.jpg,0,1,0,30.18994
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_44_356.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_44_356.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_44_356.jpg,0,1,0,30.18996
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_44_430.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_44_430.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_44_430.jpg,0,1,0,30.18997
C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\center_2023_12_29_11_16_44_509.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\left_2023_12_29_11_16_44_509.jpg,C:\Users\nfeda\yr4\smarttech\Training_Data\IMG\right_2023_12_29_11_16_44_509.jpg,0,1,0,30.18994
